File Name,Old Key,Translation
es.kdd1.txt,sc1_4n3w,Las flechas de fuerza bloquean el movimiento de Beethro y los monstruos hacia su determinado sentido contrario.
es.kdd1.txt,sc1_4n1w,Las puertas verdes se abren una vez que el cuarto esté libre de monstruos.
es.kdd1.txt,sc1_5n1w1,"Observa cómo se comporta la cucaracha de al sur cuando intenta moverse hacia una esquina diagonalmente. Para esperar un turno usa ""I"" o Numpad 5."
es.kdd1.txt,sc1_5n1w2,"La mayoría de los monstruos, cuando intentan moverse hacia una esquina de forma diagonal, se moverán verticalmente cuando les sea posible."
es.kdd1.txt,sc1_5n2w1,Recuerda que puedes hacerle click a un orbe con el mouse para saber qué puertas afecta.
es.kdd1.txt,sc1_5n2w2,"¡Cuidado!  Este lugar es peligroso.

Si cometes un error, usa 'Backspace' para deshacer hasta tus 3 últimos movimientos."
es.kdd1.txt,sc1_5n2w3,¡También puedes deshacer un movimiento (y volver a empezar) cuando estás muriendo!
es.kdd1.txt,sc1_5n2w4,"Tocando un punto de control 'X' puedes retroceder hasta la última vez que te paraste sobre él.
Usa 'R' para reiniciar el cuarto o volver al último punto de control que tocaste."
es.kdd1.txt,sc1_6n2w,¡Un buen espadachín puede derrotar a todas las cucarachas sin usar el rincón del sur para protegerse!
es.kdd1.txt,sc1_6n3w1,Usa la técnica del ataque lateral para deshacerte de la cucaracha.
es.kdd1.txt,sc1_6n3w2,Posiciónate sobre el suelo verde y asegúrate de que la cucaracha esté en el suelo de arena directamente al norte de ti...
es.kdd1.txt,sc1_6n3w3,Posiciónate sobre el suelo verde y asegúrate de que la cucaracha esté en el suelo de arena directamente al sur de ti...
es.kdd1.txt,sc1_6n3w4,...luego muévete al noreste para matarla.
es.kdd1.txt,sc1_6n3w5,...luego muévete al sureste para matarla.
es.kdd1.txt,sc1_6n3w6,"Repite para analizar el ataque lateral. Domina esta técnica, ya que te será crucial en futuros enredos."
es.kdd1.txt,sc1_5n1,La salida de emergencia está fuera de servicio.
es.kdd1.txt,sc1_5n2,Lo siento ¡No vamos a terminar la construcción con tantas cucarachas gigantes por ahí!
es.kdd1.txt,sc1_4n,"Por favor, mantenga cerradas las puertas del invernadero."
es.kdd1.txt,sc1_1n1e,Estas escaleras llevan al siguiente nivel. Ten cuidado con lo que te encuentres allí...
es.kdd1.txt,sc2_2n1,¿Sabías que puedes mantener pulsado Shift mientras realizas una acción para también realizar su inversión automáticamente?
es.kdd1.txt,sc2_2n2,"Shift+Esperar hace que esperes hasta el turno 30 ¡Y con '+' o '=' podrás realizar la inversión de la última acción!"
es.kdd1.txt,sc2_1n1e,No deberías ser tan destructivo.
es.kdd1.txt,sc2e,Comienza por los cuartos del norte para evitar regresos redundantes.
es.kdd1.txt,sc2_1s3e1,"Puedes prevenirte de abandonar un cuarto accidentalmente usando la tecla 'X'."
es.kdd1.txt,sc2_1s3e2,Un pequeño candado en el mini-mapa indica que un cuarto ha sido bloqueado.
es.kdd1.txt,sc2_1s,¡No lo hagas! ¡Es obvio lo que pasará!
es.kdd1.txt,sc2_2s3e,Una buena sincronización hace las cosas mucho más fáciles.
es.kdd1.txt,sc3_3n,Debo advertirte algo sobre las mímicas. No son tus amigos ni tus enemigos--simplemente les gusta moverse exactamente igual que tú. Nunca les des la espalda.
es.kdd1.txt,sc3_3n1e,"Todos los prisioneros han sido devorados por cucarachas de mazmorra ¡Y soy el siguiente! No pueden pagarme lo suficiente para realizar este trabajo. ¡Me largo!

-Guardia de la Prisión"
es.kdd1.txt,sc3_2n,Es posible llegar a este pasillo sin volver a este cuarto luego de ya haberlo conquistado.
es.kdd1.txt,sc3_1n1w,"Con la poción invisible no pueden verte, pero aún pueden olfatearte si te les acercas demasiado."
es.kdd1.txt,sc3_1e,Una caminata tan larga. Parece casi innecesaria.
es.kdd1.txt,sc3_1s,"Las Ocho Puertas de Bill--un acertijo formidable. Solía ser mucho más difícil, pero ahora puedo saber qué hace cada orbe."
es.kdd1.txt,sc3_2s1w,"Déjame decirte algo--cuando veas largos y laboriosos caminos, intenta buscar atajos."
es.kdd1.txt,sc3_2s1,"¡Vuelve! ¿Sabías que solamente el año pasado, muertes relacionadas con mazmorras subieron un 32 por ciento?"
es.kdd1.txt,sc3_2s2,"Enfrenta los hechos--explorar mazmorras NO es seguro, especialmente si es combinado con intoxicantes.
-PCMM (Padres en Contra de Muertes de Mazmorras)"
es.kdd1.txt,sc4_2n1e1,Esta es una pared maestra. No se abrirá hasta conquistar el dominio y todos sus secretos.
es.kdd1.txt,sc4_2n1e2,"En el juego ""King Dugan's Dungeon"" original, esta era un cuarto de atajos que te permitía saltearte un nivel o dos."
es.kdd1.txt,sc4_1n1,"Ayuda:

No necesitas la ayuda de la mímica para acabar con las cucarachas en la entrada."
es.kdd1.txt,sc4_1n2,"Ayuda:

Piensa bien para desarrollar la muy útil técnica del ATAQUE LATERAL ¡Buena para cuando hayan dos monstruos a tus costados!"
es.kdd1.txt,sc4_2e,"Si tienes buen estilo, las 9 mímicas estarán perfectamente alineadas a tu derecha."
es.kdd1.txt,scMe1,Versiones más difíciles de cuartos ya existentes.
es.kdd1.txt,scMe2,¡Últimas palabras!
es.kdd1.txt,scMe3,Difíciles cuartos originales.
es.kdd1.txt,scM_1s1,Eso es todo. Por ahora has completado todo lo que hay en este juego. Tal vez aún te queden un par de logros por terminar.
es.kdd1.txt,scM_1s2,Sinceramente te felicito y te invito a que continúes con tu viaje.
es.kdd1.txt,scM_1s3,"En la página de CaravelGames.com, puedes encontrar el resto de los episodios de KDDL, o descargar cualquiera de los juegos completos de DROD para Windows, MacOS o Linux."
es.kdd1.txt,scM_1s4,¡No pares de jugar!
es.kdd1.txt,scM_1s5,¡Aquí tienes una pequeña recompensa! Mata a todos los ojos sin tocar el pasto marrón.
es.kdd1.txt,scM_1s6,Las Reinas Cucarachas morirán cuando toques el punto de control en la esquina superior derecha.
es.kdd1.txt,scM_1s7,"¡Muy bien, así se hace!"
es.kdd1.txt,sp1e0,Usa el teclado numérico para moverte.
es.kdd1.txt,sp1e1,"Si estás jugando desde una notebook, puedes moverte usando 789, UIO, JKL."
es.kdd1.txt,sp1e2,Ve al norte para continuar.
es.kdd1.txt,sp1_3n2w1,Ah ¡La primera cucaracha de la mazmorra!
es.kdd1.txt,sp1_3n2w2,Ven a Beethro ¡Futura hamburguesa!
es.kdd1.txt,sp1_3n2w3,¡Una exterminación limpia! Este trabajo será genial ¡Lo sé!
es.kdd1.txt,sp1_6n2w,"Podría haber acabado con esas cucarachas sin esconderme en ese rincón, pero me siento perezoso hoy."
es.kdd1.txt,sp1_6n3w1,¡Has encontrado un cuarto secreto!
es.kdd1.txt,sp1_6n3w2,Encuentra y conquista todas para ganar acceso a una desafiante área maestra especial.
es.kdd1.txt,sp2_2e,¡Esa reina hará montones de cucarachas para cuando haya ido hasta el orbe y de vuelta!
es.kdd1.txt,sp2_1s1e1,Hey ¡Un espectro!
es.kdd1.txt,sp2_1s1e2,Y completamente solo...eso significa que podría estar persiguiéndolo por todo el cuarto.
es.kdd1.txt,sp2_1s1e3,"Los espectros alados, a diferencia de las cucarachas, huyen de Beethro e intentan mantenerse 5 espacios lejos de él."
es.kdd1.txt,sp2_1s1e4,"No son tan tímidas en grupos más grandes, y no dudarán en atacar si rodean a su presa."
es.kdd1.txt,sp2_2s2e1,Hmmm...¿Podré matar a todas esas reinas antes de que pongan huevos?
es.kdd1.txt,sp2_2s2e2,Argh...¡Muy lento!
es.kdd1.txt,sp2_2s2e3,¡Ha!  Fácil.
es.kdd1.txt,sp2_2s3e1,Estoy seguro de que había una manera más limpia de acabar con esas reinas cucarachas.
es.kdd1.txt,sp2_2s3e2,"Ahora, eso SÍ que fue una fina pieza de exterminación."
es.kdd1.txt,sp3_3n1e,¿No quedan prisioneros? Esto será un trabajo solitario sin nadie a quien hablarle...
es.kdd1.txt,sp3_2n,No es broma.
es.kdd1.txt,sp3_1n2w0,¡Rayos! ¡Creo que necesitaré la poción esta vez!
es.kdd1.txt,sp3_1n2w1,¡Uf! ¡Ahora esas reinas no pondrán huevos a menos que esté cerca de ellas!
es.kdd1.txt,sp3_1n2w2,Eso fue un poco duro ¡Pero nada que un buen explorador como yo no pueda manejar!
es.kdd1.txt,sp3_1n2w3,¡Ha! ¡Nada es lo suficientemente duro para este explorador!
es.kdd1.txt,sp3_1n1w1,Hey ¡Esto es genial!
es.kdd1.txt,sp3_1n1w2,"Sé que podría haber limpiado este cuarto sin hacerme invisible, pero igual fue divertido."
es.kdd1.txt,sp3_1n1w3,No fue tan difícil...¿Me pregunto que hace esa poción ahí?
es.kdd1.txt,sp3_1s,Podría haber abierto todas las puertas más rápido.
es.kdd1.txt,sp3_3s1w1,Esto se ve peligroso...algo así como una trampa...
es.kdd1.txt,sp3_3s1w2,"Luego de golpear el orbe, podría limpiar este cuarto sin girar mi espada ¡Solo hay que ser hábil!"
es.kdd1.txt,sp3_3s1w3,"Bueno, pude haber girado mi espada ¡Pero al menos sigo vivo!"
es.kdd1.txt,sp3_3s1w4,¡Wow! Debería haber estado alguien aquí para verme.
es.kdd1.txt,sp4_2n1e,Otra sala secreta donde todos menos yo menos se lo esperan.
es.kdd1.txt,sp4_1n1,Pude haber limpiado este cuarto sin haber vuelto al pasillo de la entrada.
es.kdd1.txt,sp4_1n2,¡Beethro Budkin supera cualquier reto!
es.kdd1.txt,sp4_2e1,¡Santos Búfalos! ¡Tal vez sí exista algo así como demasiadas mímicas!
es.kdd1.txt,sp4_1s2e,¿Por qué es que echar todas las trampillas hace que un cuarto se vea mejor?
es.kdd1.txt,spM_1s,Has fallado...
es.kdd1.txt,achName0,Te Tengo en la Mira
es.kdd1.txt,achName1,Matricida
es.kdd1.txt,achName2,Desperté y Simplemente Odiaba Todo
es.kdd1.txt,achName3,Verdadero Exterminador
es.kdd1.txt,achName4,Mano Firme
es.kdd1.txt,achName5,Reinamburguesa
es.kdd1.txt,achName6,Boleto Unidireccional
es.kdd1.txt,achName7,¡Sé veloz!
es.kdd1.txt,achName8,¡Sé rápido!
es.kdd1.txt,achName9,Brazo Calmado
es.kdd1.txt,achName10,Obtén la Nota
es.kdd1.txt,achName11,Visibilidad
es.kdd1.txt,achName12,Ininvisible
es.kdd1.txt,achName13,Velocidad
es.kdd1.txt,achName14,Las Ocho Puertas de Bill
es.kdd1.txt,achName15,Buen Control de las Cucarachas
es.kdd1.txt,achName16,El Misterio
es.kdd1.txt,achName17,No Mires Atrás
es.kdd1.txt,achName18,Solo con las Cucarachas
es.kdd1.txt,achName19,Los Hoyos son Hermosos
es.kdd1.txt,achName20,Vacío de Nada
es.kdd1.txt,achName21,Buen Estilo
es.kdd1.txt,achName22,Explorador Principiante
es.kdd1.txt,achName23,Matador Incipiente
es.kdd1.txt,achName24,Exterminador por Contrato
es.kdd1.txt,achName25,¡Soy un Profesional!
es.kdd1.txt,achName26,Maestría
es.kdd1.txt,achName27,Pos-maestría
es.kdd1.txt,achName28,Cucarachas a la Parrilla
es.kdd1.txt,achName29,Reinas Rebanadas
es.kdd1.txt,achName30,Fondue de Huevo
es.kdd1.txt,achName31,Budín de Ojos
es.kdd1.txt,achName32,Licuado de Espectro
es.kdd1.txt,achName33,Ajustando el Tenedor
es.kdd1.txt,achName34,Abajo el Verde
es.kdd1.txt,achName35,Manejo de Multitud
es.kdd1.txt,achName36,Mortífero
es.kdd1.txt,achName37,¡El Tiempo es Oro!
es.kdd1.txt,achName38,Haciendo Espacio
es.kdd1.txt,achName39,Caminando a la Luna
es.kdd1.txt,achDesc0,Despierta 3 ojos en un mismo turno
es.kdd1.txt,achDesc1,Mata a una reina cucaracha cuando esté poniendo huevos
es.kdd1.txt,achDesc2,"Sí, deberías ser tan destructivo"
es.kdd1.txt,achDesc3,No te escondas en el rincón en el cuarto de 6N 2O en el Primer Nivel
es.kdd1.txt,achDesc4,"Limpia todos menos 1 cuarto infestado no secreto del Primer Nivel sin girar tu espada.
Tienes %% de 6"
es.kdd1.txt,achDesc5,Mata a la reina cucaracha en el cuarto de 2E en el Segundo Nivel antes de que llegue a la esquina
es.kdd1.txt,achDesc6,No gires tu espada en el cuarto de 1S en el Segundo Nivel luego de golpear el orbe
es.kdd1.txt,achDesc7,Mata a todas las reinas cucarachas antes de que pongan huevos en el cuarto de 2S 2E en el segundo nivel
es.kdd1.txt,achDesc8,Limpia el cuarto de 2S 3E en el Segundo Nivel antes de que crezcan huevos
es.kdd1.txt,achDesc9,Limpia el cuarto de 3N en el Segundo Nivel sin girar tu espada
es.kdd1.txt,achDesc10,Llega a la nota del cuarto de 2N en el Tercer Nivel sin reentrar en él
es.kdd1.txt,achDesc11,Mata a todas las cucarachas sin beber la poción en el cuarto de 1N 1O en el Tercer Nivel
es.kdd1.txt,achDesc12,Termina el cuarto de 1N 2O en el Tercer Nivel sin beber la poción
es.kdd1.txt,achDesc13,Termina el cuarto de 1N 1E en el Tercer Nivel sin dejar que las reinas pongan huevos
es.kdd1.txt,achDesc14,Resuelve el acertijo de Las Ocho Puertas de Bill golpeando 5 orbes o menos (Tercer Nivel 1S)
es.kdd1.txt,achDesc15,Saca a las 3 cucarachas juntas antes de matarlas en el cuarto de 2N 1E en el Tercer Nivel
es.kdd1.txt,achDesc16,Termina el cuarto de 3N en el Tercer Nivel sin beber la poción
es.kdd1.txt,achDesc17,Termina el cuarto de 1N en el Cuarto Nivel sin volver al pasillo de la entrada
es.kdd1.txt,achDesc18,Termina el cuarto de 1S 1E en el Cuarto Nivel sin usar la poción de mímica
es.kdd1.txt,achDesc19,Echa todas las trampillas en el cuarto de 1S 1E en el Cuarto Nivel y termínalo en la misma visita
es.kdd1.txt,achDesc20,Termina el cuarto de 2S1E en el Cuarto Nivel y echa todas las trampillas en la misma visita
es.kdd1.txt,achDesc21,Ten buen estilo en el cuarto de 2E en el Cuarto Nivel
es.kdd1.txt,achDesc22,Completa el Primer Nivel
es.kdd1.txt,achDesc23,Completa el Segundo Nivel
es.kdd1.txt,achDesc24,Completa el Tercer Nivel
es.kdd1.txt,achDesc25,Completa el Cuarto Nivel
es.kdd1.txt,achDesc26,Masteriza el dominio
es.kdd1.txt,achDesc27,Pos-masteriza el dominio
es.kdd1.txt,achDesc28,Mata 35 cucarachas
es.kdd1.txt,achDesc29,Mata 20 reinas cucarachas
es.kdd1.txt,achDesc30,Mata 15 huevos de cucaracha
es.kdd1.txt,achDesc31,Mata 15 ojos
es.kdd1.txt,achDesc32,Mata 5 espectros
es.kdd1.txt,achDesc33,Golpea un orbe por tres turnos consecutivos
es.kdd1.txt,achDesc34,Baja una puerta verde 5 veces
es.kdd1.txt,achDesc35,Mata un total de 2.500 monstruos
es.kdd1.txt,achDesc36,Muere un total de 50 veces
es.kdd1.txt,achDesc37,Rehaz un total de 250 movimientos
es.kdd1.txt,achDesc38,Echa un total de 100 trampillas
es.kdd1.txt,achDesc39,Haz un total de 5.000 pasos
es.kdd1.txt,outro,"¿Que enfrentará Beethro ahora? ¿Los peligros se volverán más arriesgados? ¿Logrará limpiar toda la Mazmorra del Rey Dugan y finalmente obtener su pago?


<font size=""32"" color=""#FFFF00"">¡Felicitaciones!</font>

Has completado el primer episodio de Deadly Rooms of Death: King Dugan's Dungeon Lite. Sinceramente espero que hayas disfrutado de esta experiencia.
Ahora que has descendido a las escaleras finales de este conjunto, ¡Tal vez quieras intentar masterizar, y luego pos-masterizar, este juego! Para hacerlo, encuentra los cuartos secretos. La cantidad de cuartos secretos que te quedan en cada nivel ahora se podrán ver en la Pantalla de Restaurar Cuarto.
Una vez que logres conquistarlos todos, un Área Maestra especial se abrirá. ¿Puedes encontrar como acceder a ella?
Tal vez también quieras jugar el siguiente episodio de la serie de DROD:KDDL.

Antes de dejarte disfrutar de tu sentimiento de absoluta gloria, me gustaría agradecer a un par de personas, ya que sin ellos este juego nunca hubiera visto la luz del día:

<font size=""26"" color=""#FFFF00"">Erik Hermansen</font> - El creador, padre e inventor de DROD. Sin él, esta única idea de juego nunca hubiera visto la luz del día.

<font size=""26"" color=""#FFFF00"">Mike Rimer</font> - Él codificó la mayor parte de DROD: JtRH y DROD: TCB él solo. Gracias al espléndido código base, hacer Flash DROD fue puro placer.

<font size=""26"" color=""#FFFF00"">Matt Schikore</font> - Señor del Foro de Caravel y codificador principal de CaravelNet. Gracias a él, puedes batallar por puntajes altos ¡Y mucho más!


<font size=""23"" color=""#FFFF00"">Programación, Desarrollo</font> - %%

<font size=""23"" color=""#FFFF00"">Arte y Música</font> - %%

<font size=""23"" color=""#FFFF00"">Desarrollo del Servidor</font> - %%

<font size=""23"" color=""#FFFF00"">Desarrollo de Niveles</font> - %%

<font size=""23"" color=""#FFFF00"">Testers Primarios</font> - %%

<font size=""23"" color=""#FFFF00"">Testers</font> - %%

<font size=""23"" color=""#FFFF00"">Traducciones</font> - %%

<font size=""23"" color=""#FFFF00"">Actores de Voz</font> - %%

<font size=""23"" color=""#FFFF00"">Codificación, Idea y Niveles</font> - %%


¡Nos vemos la próxima!

<font size=""18"" color=""#AAAAAA"">-Maurycy</font>"
es.kdd1.txt,complNextGame,"Jugar al siguiente conjunto de niveles - KDD Lite 2. Este se abrirá en una nueva ventana, y ahora puedes cerrar esta ventana sin peligro. Tu progreso se ha guardado."
es.kdd1.txt,scNew1,Observa con cuidado lo qué pasa en el turno de la freza.
es.kdd1.txt,scNew2,"Los huevos no aparecerán jamás sobre trampillas, flechas o puertas amarillas abiertas."
es.kdd1.txt,scNew3,"También, si una reina se mueve durante el turno de la freza, ningún huevo aparecerá en el cuadrado del que ella se ha movido."
es.kdd1.txt,sc1_New1N1W,"Si no lo sabías todavía, las Reinas se alejan de ti y no ponen huevos sobre puertas amarillas abiertas."
es.kdd1.txt,sc1_New3N1,Las reinas cucarachas ponen huevos de cucarachas cada 30 turnos (el turno luego del contador de freza se vuelve rojo).
es.kdd1.txt,sc1_New3N2,Los huevos se convertirán en cucarachas 5 turnos luego de la freza.
es.kdd1.txt,sc1_New3E,Las reinas cucarachas siempre huyen de Beethro; este comportamiento se puede usar para manipularlas.
es.kdd1.txt,sc1_new6n2w1,Las paredes destruidas y secretas pueden ser dañadas por tu espada.
es.kdd1.txt,sc1_new6n2w2,Las paredes secretas se camuflan entre las regulares mucho mejor.
es.kdd1.txt,sc1_new6n2w3,Así que no te pierdas las que están en la esquina cuando vuelvas.
es.kdd1.txt,sc1_5n1w3,Este juego es completamente determinista - no hay comportamiento aleatorio o impredecible.
es.kdd1.txt,sc1_new6N,Los secretos no deben ser conquistados en una sola jugada para Masterizar el dominio.
es.kdd1.txt,sc_evileyes,En este nivel encontrarás ojos del mal. Una vez que te paras en su línea de visión despertarán y te perseguirán al igual que las cucarachas.
es.kdd1.txt,defCont,Controles predeterminados:
es.kdd1.txt,sc_diago,Puedes moverte diagonalmente incluso en corredores muy angostos.
es.kdd1.txt,sc_broken,Acaba con estas paredes destruidas y secretas con tu espada.
es.kdd1.txt,sc_queens1,Las reinas cucarachas ponen huevos de cucarachas cada 30 turnos (el turno luego del contador de freza se vuelve rojo).
es.kdd1.txt,sc_queens2,Los huevos se convertirán en cucarachas 5 turnos luego de la freza.
es.kdd1.txt,sc_queens3,"Los huevos no aparecerán sobre flechas, trampillas, o puertas amarillas. Usa la tecla ""I"" o 5 en el Numpad para esperar un turno."
es.kdd1.txt,sc_mimics,"Luego de pararte sobre una poción de mímica, usa tu mouse o la tecla de espera para elegir dónde quieres posicionar a la mímica."
es.kdd1.txt,sc_shiftwait,You might find it useful that Shift+Wait waits until the next spawn.
es.kdd1.txt,sp_mother1,Cada 30 turnos las madres brea harán que la brea crezca un cuadrado en cada dirección.
es.kdd1.txt,sp_mother2,"Es relativamente seguro ser rodeado de brea creciente, pero debes tener cuidado de los bebés brea que pueden aparecer durante el crecimiento."
es.kdd1.txt,sc_backswipe,¡Sigue el camino de arena para aprender la técnica del ataque lateral! Recuerda los movimientos diagonales y no gires tu espada.
es.kdd1.txt,sc_trapdoors,Estos cuadrados rosa-púrpuras son trampillas que caen si tú o una mímica se baja de ellas.
es.kdd2.txt,Fifth Level,Quinto Nivel
es.kdd2.txt,Sixth Level,Sexto Nivel
es.kdd2.txt,Seventh Level,Séptimo Nivel
es.kdd2.txt,Eighth Level,Octavo Nivel
es.kdd2.txt,Mastery Level,Nivel Maestro
es.kdd2.txt,Tutorial,Nivel Tutorial
es.kdd2.txt,entr5,"Beethro Budkin, exterminador de mazmorras profesional de quinta generación, ha sido contratado por el Rey Dugan para limpiar su mazmorra de una gran infestación de monstruos.
Beethro cobra por cuarto y, como profesional, está obligado por contrato a acabar con todos los monstruos de todos y cada uno de los cuartos en la mazmorra, para poder ser pagado.
La única arma que Beethro necesita para realizar su trabajo es una Espada Realmente Grande, la cual derrotará casi cualquier monstruo de un solo ataque.

-----

El último nivel dejó a Beethro sudando. ""Supongo que esto será un trabajo duro después de todo."" Afortunadamente, había una fresca brisa viniendo del siguiente nivel."
es.kdd2.txt,entr6,"Tal vez el arquitecto del nivel estaba intentando lo mejor para explicar su punto, cualquiera que sea. De cualquier manera, puedes estar agradecido de que no hay otros niveles como este en la Mazmorra del Rey Dugan."
es.kdd2.txt,entr6Back,Beethro volvió para terminar el negocio de exterminación apropiado para el que fue contratado.
es.kdd2.txt,entr7,"Mientras Beethro bajaba por las escaleras, oyó un fuerte siseo. Como profesional y experto, supo instantáneamente qué era, pero aún así se sobresaltó por el fino volumen. ""¡Jebús! ¿Cuántas de esas asquerosidades hay ahí abajo?"""
es.kdd2.txt,entr8,"Algunos monstruos son astutos y letales, y otros son solamente un horrible dolor de limpiar luego."
es.kdd2.txt,entrMaster,"Beethro descendió por las escaleras, solo para encontrarse en un camino desconocido...

No le pagarán por limpiar aquí, pero su honor de profesional lo impulsa hacia adelante."
es.kdd2.txt,entrTut,Tutorial
es.kdd2.txt,entrTutLeave,Beethro abandonó el piso del tutorial rico en nuevo conocimiento.
es.kdd2.txt,entrPremaster,"Beethro tropezó varias veces por unos cuantos escalones mal iluminados. ""¡Este es un obstáculo seguro y ni siquiera hay cucarachas aquí!
Alguien debería al menos colocar una baranda o al-"" pensó Beethro justo antes de caer de doce escalones y desmayarse por una larga hora. Luego de un sueño
terrible, terribles sueños sobre budines de ojos, Beethro despertó atontado en un cuarto. ""¡Rayos! ¿Sería tan difícil colocar estos lugares en el mapa por
una vez?"""
es.kdd2.txt,sc51n2w,Espero que te hayas dejado un camino de regreso.
es.kdd2.txt,sc63e,Pasaje Secreto
es.kdd2.txt,sc61s1w,"Esta es una Puerta Maestra.
Se abrirá cuando hayas terminado el último nivel y también hayas conquistado todos los cuartos secretos."
es.kdd2.txt,sc72n1w,"Para los de mente débil ¡Regresen! Este cuarto solo puede ser completado por un intelecto maestro.
(Este cuarto no es requerido.)"
es.kdd2.txt,sc71n1,No creí que lograrías averiguar ese último.
es.kdd2.txt,sc71n2,"Está bien, admito que no es EXACTAMENTE lo mismo que las motos de luz.

-Erik"
es.kdd2.txt,sc71n3,"Mi tributo a Tron.

-Erik"
es.kdd2.txt,sc81s1,La brea viviente solo puede ser dañada en bordes llanos.
es.kdd2.txt,sc81s2,"Cualquier pedazo de brea que no sea al menos 2 cuadrados de ancho y alto es inestable, y por lo tanto se destruirá formando bebés brea."
es.kdd2.txt,sc81s3,Juega un poco con ella si quieres.
es.kdd2.txt,sc81s1e,Un hombre sabio limpiará el cuarto de al norte antes de seguir por este pasillo.
es.kdd2.txt,sc83s,Limpia los pasillos del sur y el oeste antes de continuar por aquí para evitar regresos redundantes.
es.kdd2.txt,scMe1,Versiones más difíciles de cuartos ya existentes.
es.kdd2.txt,scMe2,Últimas palabras.
es.kdd2.txt,scMe3,Nuevos acertijos.
es.kdd2.txt,scM1s1,"¡Muy bien! Además de tal vez un par de logros, ya debiste haber terminado con todo en este juego."
es.kdd2.txt,scM1s2,Por favor acepta mi más sinceras felicitaciones ¡Has logrado una gran hazaña!
es.kdd2.txt,scM1s3,"Puedes encontrar los siguientes episodios de KDDL y descargar cualquiera de los juegos completes de DROD para Windows, MacOS o Linux en caravelgames.com"
es.kdd2.txt,scM1s4,¡Sigue así!
es.kdd2.txt,scM1s5,¡Aquí tienes una pequeña recompensa! Mata a todos los ojos sin tocar el pasto marrón.
es.kdd2.txt,scM1s6,Las dos Reinas Cucarachas del fondo morirán automáticamente cuando toques el punto de control en la esquina derecha.
es.kdd2.txt,scM1s7,¡Sinceras felicitaciones!
es.kdd2.txt,scT1,Muévete hacia el lado derecho y observa cómo se comporta la cucaracha al caminar hacia una esquina diagonalmente.
es.kdd2.txt,scT2,"Las serpientes se mueven por sus propias, y mucho más complicadas, reglas. Su actual preferencia se muestra debajo del ciclo de freza."
