File Name,Old Key,Translation
fr.kdd1.txt,sc1_3n2w2,"Une fois que vous quittez une pièce dont vous avez tué tous les monstres, elle sera conquise."
fr.kdd1.txt,sc1_3n2w3,"Les pièces conquises sont affichées avec un fond blanc sur la carte, par opposition à celles non conquises en rouge."
fr.kdd1.txt,sc1_3n2w4,Vous devez conquérir toutes les pièces requises pour ouvrir le chemin vers le niveau suivant.
fr.kdd1.txt,sc1_4n3w,Les flèches au sol empêchent les déplacements de Beethro et des monstres dans la direction opposée.
fr.kdd1.txt,sc1_4n1w,"Les portes vertes s'ouvrent dès que vous avez éliminé tous les monstres de la pièce."
fr.kdd1.txt,sc1_5n1w1,"Observez comment le cafard se comporte lorsqu'il tente de se déplacer en diagonale vers un coin. Appuyez sur « i » ou « 5 » du pavé numérique pour attendre un tour."
fr.kdd1.txt,sc1_5n1w2,"La plupart des monstres essaient de se déplacer à la verticale lorsqu'ils rencontrent un obstacle en diagonale."
fr.kdd1.txt,sc1_5n2w1,Souvenez-vous que vous pouvez voir quelle porte est activée par un orbe en cliquant dessus.
fr.kdd1.txt,sc1_5n2w2,"Faites attention ! C'est dangereux par ici.

Si vous faites une erreur, appuyez sur 'Retour Arrière' pour annuler les derniers mouvements."
fr.kdd1.txt,sc1_5n2w3,"Vous pouvez aussi annuler et recommencer pendant l'animation de mort."
fr.kdd1.txt,sc1_5n2w4,"Toucher un point de sauvegarde (X) vous permettra de revenir jusqu'au dernier moment où vous l'avez touché.
Appuyez sur 'R' pour recommencer la pièce ou revenir au dernier point de sauvegarde que vous avez activé."
fr.kdd1.txt,sc1_6n2w,Un bon épéiste peut tuer tous les cafards sans utiliser le recoin en bas comme couverture !
fr.kdd1.txt,sc1_6n3w1,Utilisez la technique du coup arrière pour vous débarrasser de ce cafard.
fr.kdd1.txt,sc1_6n3w2,Placez-vous sur le sol vert et assurez-vous que le cafard soit sur le sol sablonneux juste au nord de vous…
fr.kdd1.txt,sc1_6n3w3,Placez-vous sur le sol vert et assurez-vous que le cafard soit sur le sol sablonneux juste au sud de vous…
fr.kdd1.txt,sc1_6n3w4,… puis allez vers le nord-est pour le tuer.
fr.kdd1.txt,sc1_6n3w5,… puis allez vers le sud-est pour le tuer.
fr.kdd1.txt,sc1_6n3w6,"Refaites-le pour analyser le coup arrière. La maîtrise de cette technique est cruciale pour l'avenir."
fr.kdd1.txt,sc1_5n1,"La sortie de secours est hors d'usage."
fr.kdd1.txt,sc1_5n2,"Dézolé, on va pa finr l'batimant avek lé groz cayous partou !"
fr.kdd1.txt,sc1_4n,Veuillez garder les portes de la serre fermées.
fr.kdd1.txt,sc1_1n1e,Ces escaliers conduisent au prochain niveau. Attention à ce que vous allez y trouver.
fr.kdd1.txt,sc2_2n1,"Saviez-vous que vous pouvez garder 'Maj' appuyée en faisant une action pour automatiquement faire son contraire ?"
fr.kdd1.txt,sc2_2n2,"'Maj' + 'Attendre un tour' vous fera attendre jusqu'à la prochaine éclosion et '+ (Pavé numérique)' ou '=' fera l'inverse de la dernière action."
fr.kdd1.txt,sc2_1n1e,Vous ne devriez pas être si violent.
fr.kdd1.txt,sc2e,"Commencez par les pičces au nord afin d'éviter d'avoir ŕ revenir sur vos pas."
fr.kdd1.txt,sc2_1s3e1,Vous pouvez verrouiller une pičce afin de ne pas la quitter par erreur en appuyant sur « x ».
fr.kdd1.txt,sc2_1s3e2,"Un petit cadenas apparaîtra sur la carte pour indiquer que la pièce est verrouillée. Appuyez à nouveau sur 'X' pour la déverrouiller."
fr.kdd1.txt,sc2_1s,Ne faites pas ça ! Vous voyez bien ce qui va arriver !
fr.kdd1.txt,sc2_2s3e,Un bon timing rend les choses bien plus faciles.
fr.kdd1.txt,sc3_3n,Attention aux doubles. Ils ne sont ni vos amis ni vos ennemis – ils ne font que bouger comme vous. Ne leur tournez pas le dos.
fr.kdd1.txt,sc3_3n1e,"Tous les prisonniers ont été dévorés par les cafards, et je suis le prochain ! Je ne suis pas assez payé pour ça, je me tire !

– Le directeur de la prison"
fr.kdd1.txt,sc3_2n,"Il est possible d'emprunter ce passage sans avoir besoin de revenir dans la pièce après l'avoir conquise."
fr.kdd1.txt,sc3_1n1w,"Avec la potion d'invisibilité, ils ne peuvent plus vous voir, mais ils peuvent toujours vous sentir si vous êtes assez près."
fr.kdd1.txt,sc3_1e,Quel long chemin. Ça paraît presque inutile.
fr.kdd1.txt,sc3_1s,"Les Portes aux Huit Clefs – Un magnifique puzzle. Il était plus ardu auparavant, mais maintenant je peux inspecter les orbes pour voir ce qu'ils font."
fr.kdd1.txt,sc3_2s1w,"Voilà un petit conseil pour vous : lorsque vous voyez de longs et laborieux chemins, vous devriez chercher des raccourcis."
fr.kdd1.txt,sc3_2s1,"Faites demi-tour ! Saviez-vous que rien que l'année passée, les morts en oubliettes ont augmenté de 32 pour cent ?"
fr.kdd1.txt,sc3_2s2,"Regardez la réalité en face – l'exploration d'oubliettes est DANGEREUSE, surtout combinée avec des stupéfiants.
– PUCMO (Parents Unis contre la Mort en Oubliettes)"
fr.kdd1.txt,sc4_2n1e1,"Ceci est un mur maître. Il ne s'ouvrira qu'une fois que vous aurez conquis l'antre et tous ses secrets."
fr.kdd1.txt,sc4_2n1e2,"Dans la version originelle de « King Dugan's Dungeon », cette pièce permettait de sauter un niveau ou deux."
fr.kdd1.txt,sc4_1n1,"Astuce :

Vous n'avez pas besoin de l'aide du double pour éliminer les cafards à l'entrée."
fr.kdd1.txt,sc4_1n2,"Astuce :

Essayez de maîtriser la technique du coup arrière – très utile lorsque l'on se retrouve avec un monstre de chaque côté !"
fr.kdd1.txt,sc4_2e,"Si votre style est bon, les 9 doubles doivent être alignés à votre droite."
fr.kdd1.txt,scMe1,Versions plus difficiles de puzzles existants.
fr.kdd1.txt,scMe2,Derniers mots.
fr.kdd1.txt,scMe3,Pièces originales et difficiles.
fr.kdd1.txt,scM_1s1,"Et voilà. Vous avez maintenant terminé tout ce qu'il y avait à terminer dans le jeu. Il ne reste peut-être que quelques exploits."
fr.kdd1.txt,scM_1s2,Je vous félicite sincèrement et vous invite à continuer votre voyage.
fr.kdd1.txt,scM_1s3,"Sur le site CaravelGames.com, vous pourrez trouver les prochains épisodes de KDDL ou télécharger l'un des jeux DROD complets pour Windows, Mac OS ou Linux."
fr.kdd1.txt,scM_1s4,"N'arrêtez pas de jouer !"
fr.kdd1.txt,scM_1s5,Voilà une petite récompense ! Tuez tous les yeux sans marcher sur le sol marron.
fr.kdd1.txt,scM_1s6,Les reines seront tuées lorsque vous marcherez sur le point de sauvegarde en haut à droite.
fr.kdd1.txt,scM_1s7,"Très joli, c'était bien joué."
fr.kdd1.txt,sp1e0,Utilisez le pavé numérique pour vous déplacer.
fr.kdd1.txt,sp1e1,"Si vous jouez sur un portable, vous pouvez utiliser les touches 789, UIO, JKL"
fr.kdd1.txt,sp1e2,Allez au nord pour continuer.
fr.kdd1.txt,sp1_3n2w1,"Ha, le premier cafard de l'antre !"
fr.kdd1.txt,sp1_3n2w2,"Viens voir Beethro, cafard-burger en devenir !"
fr.kdd1.txt,sp1_3n2w3,"Et d'un ! Ce job va être parfait, je le sens !"
fr.kdd1.txt,sp1_6n2w,"J'aurais pu tuer ces cafards sans me cacher dans le recoin, mais j'ai la flemme aujourd'hui."
fr.kdd1.txt,sp1_6n3w1,Vous avez trouvé une pièce secrète !
fr.kdd1.txt,sp1_6n3w2,Trouvez-les toutes et conquérez-les pour avoir accès à une zone de défis spéciale.
fr.kdd1.txt,sp2_2e,"Cette reine va faire des tonnes de petits le temps que j'aille jusqu'à l'orbe et que je revienne !"
fr.kdd1.txt,sp2_1s1e1,"Hé, un spectre ailé !"
fr.kdd1.txt,sp2_1s1e2,Et il est tout seul... ce qui veut dire que je vais peut-être devoir le chasser à travers toute la pièce.
fr.kdd1.txt,sp2_1s1e3,"Contrairement aux cafards, les spectres ailés fuient Beethro et essaient de rester à cinq cases de distance."
fr.kdd1.txt,sp2_1s1e4,"Ils ne sont pas aussi timides en plus grand nombre, et n'hésiteront pas à attaquer s’ils peuvent encercler leur proie."
fr.kdd1.txt,sp2_2s2e1,"Hmm… est-ce que je peux tuer ces reines avant qu'elles pondent ?"
fr.kdd1.txt,sp2_2s2e2,"Ha, j'ai été trop lent !"
fr.kdd1.txt,sp2_2s2e3,Ha ! Facile
fr.kdd1.txt,sp2_2s3e1,"Je suis sûr qu'il y avait un moyen plus propre pour éliminer ces reines."
fr.kdd1.txt,sp2_2s3e2,"Ça c'est ce que j'appelle de l'épéisme !"
fr.kdd1.txt,sp3_3n1e,"Plus aucun prisonnier ? Ce boulot va être du genre solitaire, avec personne à qui parler…"
fr.kdd1.txt,sp3_2n,Sans blague.
fr.kdd1.txt,sp3_1n2w1,"Ouf ! Maintenant les reines ne pondront pas d'œufs tant que je ne m'approche pas d'elles !"
fr.kdd1.txt,sp3_1n2w2,"Ça a été rude, mais rien d'insurmontable pour un bon exterminateur comme moi !"
fr.kdd1.txt,sp3_1n2w3,"Ha! Rien n'est trop ardu pour moi !"
fr.kdd1.txt,sp3_1n1w1,"Hé, c'est pas mal, ça !"
fr.kdd1.txt,sp3_1n1w2,"Je sais que j'aurais pu nettoyer cette pièce sans l'invisibilité, mais c'était quand même marrant."
fr.kdd1.txt,sp3_1n1w3,"C'était pas si dur… je me demande pourquoi cette potion est là."
fr.kdd1.txt,sp3_1n2w0,"Mince ! Je crois que j'ai besoin de la potion cette fois !"
fr.kdd1.txt,sp3_1s,"J'aurais pu ouvrir toutes les portes plus rapidement."
fr.kdd1.txt,sp3_3s1w1,"Ça a l'air dangereux, ici… comme une sorte de piège…"
fr.kdd1.txt,sp3_3s1w2,"Après avoir frappé l'orbe, je pourrais nettoyer la pièce sans tourner mon épée. Pour montrer ce que je sais faire !"
fr.kdd1.txt,sp3_3s1w3,"Bon, j'ai peut-être tourné mon épée, mais au moins je suis toujours en vie !"
fr.kdd1.txt,sp3_3s1w4,"Ouah ! Il aurait fallu que quelqu'un soit là pour voir ça."
fr.kdd1.txt,sp4_2n1e,"Encore une chambre secrète là où personne ne l'attend, sauf moi."
fr.kdd1.txt,sp4_1n1,"J'aurais pu nettoyer cette pièce sans revenir dans le couloir d'entrée."
fr.kdd1.txt,sp4_1n2,"Beethro Budkin peut relever n'importe quel défi !"
fr.kdd1.txt,sp4_2e1,"Nom d'une pipe en pierre! Vous croyez qu'il y a assez de doubles, là ?"
fr.kdd1.txt,sp4_1s2e,"Comment se fait-il qu'une pièce soit plus jolie une fois que toutes les trappes sont tombées ?"
fr.kdd1.txt,spM_1s,Vous avez échoué…
fr.kdd1.txt,achName0,"Je t'ai à l'œil"
fr.kdd1.txt,achName1,Matricide
fr.kdd1.txt,achName2,La Haine me fit voir Rouge
fr.kdd1.txt,achName3,Maître Épéiste
fr.kdd1.txt,achName4,Main assurée
fr.kdd1.txt,achName5,Reineburger
fr.kdd1.txt,achName6,Aller Simple
fr.kdd1.txt,achName7,Vite !
fr.kdd1.txt,achName8,Soyez Rapide !
fr.kdd1.txt,achName9,Bras Inflexible
fr.kdd1.txt,achName10,Atteignez le Parchemin
fr.kdd1.txt,achName11,Visibilité
fr.kdd1.txt,achName12,Invisibilité
fr.kdd1.txt,achName13,En Vitesse
fr.kdd1.txt,achName14,Les Portes aux Huit Clefs
fr.kdd1.txt,achName15,Cafards sous Contrôle
fr.kdd1.txt,achName16,Le Mystère
fr.kdd1.txt,achName17,Ne Regardez pas en Arrière
fr.kdd1.txt,achName18,Seul avec les Cafards
fr.kdd1.txt,achName19,"L'attraction du Vide"
fr.kdd1.txt,achName20,Le Vide du Rien
fr.kdd1.txt,achName21,Bon Style
fr.kdd1.txt,achName22,Apprenti Exterminateur
fr.kdd1.txt,achName23,Pourfendeur Débutant
fr.kdd1.txt,achName24,Exterminateur de Métier
fr.kdd1.txt,achName25,Je suis un Professionnel !
fr.kdd1.txt,achName26,Maîtrise
fr.kdd1.txt,achName27,Post-maîtrise
fr.kdd1.txt,achName28,Cafards Grillés
fr.kdd1.txt,achName29,Émincé de Reines
fr.kdd1.txt,achName30,"Fondue d'œufs"
fr.kdd1.txt,achName31,Pudding de Mauvais Œil
fr.kdd1.txt,achName32,Sauté de Spectre Ailé
fr.kdd1.txt,achName33,Diapason
fr.kdd1.txt,achName34,Allez les Verts
fr.kdd1.txt,achName35,Gestion de la Horde
fr.kdd1.txt,achName36,Renaissance
fr.kdd1.txt,achName37,Retour vers le Passé !
fr.kdd1.txt,achName38,Faire de la Place
fr.kdd1.txt,achName39,Terre-Lune à Pied
fr.kdd1.txt,achDesc0,Réveillez trois mauvais yeux lors du même tour
fr.kdd1.txt,achDesc1,Tuez une reine cafard pendant que ses œufs éclosent
fr.kdd1.txt,achDesc2,Vous devriez être si violent
fr.kdd1.txt,achDesc3,"Ne vous cachez pas dans l'alcôve du niveau un, 6N 2O"
fr.kdd1.txt,achDesc4,"Dans le niveau un, nettoyez toutes les pièces non secrètes, sauf une, sans tourner votre épée.
 %% sur 6."
fr.kdd1.txt,achDesc5,"Tuez la reine du second niveau, 2E, avant qu'elle atteigne le coin"
fr.kdd1.txt,achDesc6,"Dans le niveau deux, 1S, ne tournez pas votre épée après avoir frappé l'orbe"
fr.kdd1.txt,achDesc7,"Tuez toutes les reines du niveau deux, 2S 2E, avant qu'elles pondent"
fr.kdd1.txt,achDesc8,"Nettoyez le second niveau, 2S 3E, avant que les reines pondent"
fr.kdd1.txt,achDesc9,"Nettoyez le second niveau, 3N, sans tourner votre épée"
fr.kdd1.txt,achDesc10,"Atteignez le parchemin du troisième niveau, 2N, sans revenir dans la pièce"
fr.kdd1.txt,achDesc11,"Tuez tous les cafards du troisième niveau, 1N 1O, sans boire la potion"
fr.kdd1.txt,achDesc12,"Nettoyez le troisième niveau, 1N 2O, sans boire la potion"
fr.kdd1.txt,achDesc13,"Nettoyez le troisième niveau, 1N 1E, avant que les reines pondent"
fr.kdd1.txt,achDesc14,"Ouvrez les Portes aux Huit Clefs en frappant cinq orbes dans le troisième niveau, 1S"
fr.kdd1.txt,achDesc15,"Faites sortir les trois cafards avant de les tuer dans le troisième niveau, 2N 1E"
fr.kdd1.txt,achDesc16,"Nettoyez le troisième niveau, 3N, sans boire la potion"
fr.kdd1.txt,achDesc17,"Nettoyez le quatrième niveau, 1N, sans revenir au couloir d'entrée"
fr.kdd1.txt,achDesc18,"Nettoyez le quatrième niveau, 1S 1E, sans boire la potion de dédoublement"
fr.kdd1.txt,achDesc19,"Faites tomber toutes les trappes du quatrième niveau, 1S 2E, et nettoyez la pièce lors du même passage"
fr.kdd1.txt,achDesc20,"Nettoyez le quatrième niveau, 2S 1E, et faites tomber toutes les trappes lors du même passage"
fr.kdd1.txt,achDesc21,"Soignez votre style au quatrième niveau, 2E"
fr.kdd1.txt,achDesc22,Nettoyez le premier niveau
fr.kdd1.txt,achDesc23,Nettoyez le second niveau
fr.kdd1.txt,achDesc24,Nettoyez le troisième niveau
fr.kdd1.txt,achDesc25,Nettoyez le quatrième niveau
fr.kdd1.txt,achDesc26,Maîtrisez cet antre
fr.kdd1.txt,achDesc27,Post-maîtrisez cet antre
fr.kdd1.txt,achDesc28,Tuez 35 cafards
fr.kdd1.txt,achDesc29,Tuez 20 reines cafards
fr.kdd1.txt,achDesc30,Tuez15 œufs de cafards
fr.kdd1.txt,achDesc31,Tuez 15 mauvais yeux
fr.kdd1.txt,achDesc32,Tuez 5 spectres ailés
fr.kdd1.txt,achDesc33,Frappez un orbe pendant trois tours consécutifs
fr.kdd1.txt,achDesc34,Abaissez cinq portes vertes
fr.kdd1.txt,achDesc35,Tuez un total de 2 500 monstres
fr.kdd1.txt,achDesc36,Mourez 50 fois en tout
fr.kdd1.txt,achDesc37,Annulez un total de 250 mouvements
fr.kdd1.txt,achDesc38,Faites tomber un total de 100 trappes
fr.kdd1.txt,achDesc39,Faites 5 000 pas en tout
fr.kdd1.txt,outro,"Qu'est-ce que le futur réserve à Beethro ? Va-t-il au-devant de nouveaux dangers encore plus grands ? Arrivera-t-il à nettoyer les oubliettes du Roi Dugan et à se faire payer ?


<font size=""32"" color=""#FFFF00"">Félicitations !</font>

Vous venez de terminer le premier épisode de l'antre « King Dugan's Dungeon Lite ». J'espère sincèrement que cela vous a plu. Maintenant que vous avez descendu les derniers escaliers de ce set, vous pouvez essayer de maîtriser, puis post-maîtriser le jeu ! Pour ce faire, trouvez les pièces secrètes. Le nombre de pièces secrètes restant à trouver est maintenant affiché dans l'écran de chargement. Une fois que vous les aurez toutes conquises, une zone de maîtrise spéciale sera ouverte. À vous de trouver comment y accéder !

Avant de vous laisser à votre gloire et votre joie d'avoir fini ce jeu, j'aimerais remercier un certain nombre de personnes sans qui ce jeu n'aurait jamais existé :

	
<font size=""26"" color=""#FFFF00"">Erik Hermansen</font> - Le créateur, père et inventeur de DROD. Sans lui, l'idée de ce jeu n'aurait jamais vu le jour.

<font size=""26"" color=""#FFFF00"">Mike Rimer</font> - Il a codé la plupart de DROD : JtRH et DROD : TCB à lui tout seul. Grâce à cette superbe base de code, la création de Flash DROD a été un vrai plaisir.

<font size=""26"" color=""#FFFF00"">Matt Schikore</font> - Maître suprême du forum Caravel et codeur en chef de CaravelNet. Grâce à lui vous pouvez entrer en compétition pour les meilleurs scores, et bien plus encore !


<font size=""23"" color=""#FFFF00"">Programmation, Développement</font> - %%

<font size=""23"" color=""#FFFF00"">Graphismes et musique</font> - %%

<font size=""23"" color=""#FFFF00"">Développement du serveur</font> - %%

<font size=""23"" color=""#FFFF00"">Développement des niveaux</font> - %%

<font size=""23"" color=""#FFFF00"">Testeurs Principaux</font> - %%

<font size=""23"" color=""#FFFF00"">Testeurs</font> - %%

<font size=""23"" color=""#FFFF00"">Traductions</font> - %%

<font size=""23"" color=""#FFFF00"">Doublage</font> - %%

<font size=""23"" color=""#FFFF00"">Code originel, concept et niveaux</font> - %%


À bientôt !

<font size=""18"" color=""#AAAAAA"">-Maurycy</font>"
fr.kdd1.txt,complNextGame,"Jouer au set de niveaux suivant – « KDD Lite 2 ». Ce lien s'ouvrira dans une nouvelle fenêtre, et vous pourrez alors fermer la fenêtre : votre progression a été sauvegardée."
fr.kdd1.txt,scNew1,Observez attentivement ce qui se passe lors du tour de ponte.
fr.kdd1.txt,scNew2,"Aucun śuf n'apparaîtra sur les trappes, les flčches ou les portes jaunes ouvertes."
fr.kdd1.txt,scNew3,"Et si une reine se déplace lors du tour de ponte, aucun śuf n'apparaîtra sur la case qu'elle vient de quitter."
fr.kdd1.txt,sc1_New1N1W,"Si vous n'aviez pas encore remarqué, les reines cherchent toujours ŕ s'éloigner de vous et ne pondent jamais sur les portes jaunes ouvertes."
fr.kdd1.txt,sc1_New3N1,Les reines des cafards pondent des śufs tous les 30 tours (le tour aprčs que le compteur vire au rouge).
fr.kdd1.txt,sc1_New3N2,Les śufs deviennent des cafards adultes 5 tours aprčs avoir été pondus.
fr.kdd1.txt,sc1_New3E,Les reines des cafards fuient toujours Beethro. Ce comportement peut ętre utilisé pour les manipuler.
fr.kdd1.txt,sc1_new6n2w1,Les murs secrets et fęlés peuvent ętre détruits par votre épée.
fr.kdd1.txt,sc1_new6n2w2,Les murs secrets sont cependant plus difficiles ŕ discerner.
fr.kdd1.txt,sc1_new6n2w3,Alors ne ratez pas ceux dans le coin quand vous reviendrez.
fr.kdd1.txt,sc1_5n1w3,"Ce jeu est entičrement déterministe ; aucun comportement n'est imprévisible ou laissé au hasard."
fr.kdd1.txt,sc1_new6N,"Il n'est pas nécessaire de conquérir les pičces secrčtes dans l'ordre pour que l'antre soit maîtrisé."
fr.kdd1.txt,sc_evileyes,Dans ce niveau vous allez croiser des mauvais yeux. Dčs que vous ętes dans leur ligne de mire ils se réveilleront et vous pourchasseront comme le font les cafards.
fr.kdd1.txt,defCont,Contrôles par défaut :
fr.kdd1.txt,sc_diago,"Vous pouvez vous déplacer en diagonale, męme ŕ travers des couloirs trčs étroits."
fr.kdd1.txt,sc_broken,Fracassez ces murs secrets fęlés avec votre épée.
fr.kdd1.txt,sc_queens1,Les reines des cafards pondent des śufs tous les 30 tours (le tour aprčs que le compteur vire au rouge).
fr.kdd1.txt,sc_queens2,Les śufs deviennent des cafards adultes 5 tours aprčs avoir été pondus.
fr.kdd1.txt,sc_queens3,"Les śufs n'apparaissent pas sur les flčches, les trappes et les portes jaunes. Appuyez sur « i » ou « 5 » du pavé numérique pour attendre un tour."
fr.kdd1.txt,sc_mimics,"Aprčs avoir pris une potion dédoublement, utilisez la souris ou la touche « attendre » pour choisi la case oů vous voulez placer le double."
fr.kdd1.txt,sc_shiftwait,"Vous pouvez appuyer sur « Maj + attendre » pour attendre automatiquement jusqu'ŕ la prochaine ponte."
fr.kdd1.txt,sp_mother1,"Les mčres goudrons feront s'étendre le goudron d'une case dans toutes les directions tous les trente tours."
fr.kdd1.txt,sp_mother2,"Il est relativement sans danger de se faire entourer par du goudron, mais faites attention aux bébés qui peuvent apparaître lors de l'extension."
fr.kdd1.txt,sc_backswipe,Suivez le chemin sablonneux pour apprendre la technique du coup arričre !Déplacez-vous en diagonale et ne tournez pas votre épée.
fr.kdd1.txt,sc_trapdoors,Ces cases rose-violette sont des trappes et elles tombent si vous ou un double passez dessus.
fr.kdd2.txt,Fifth Level,Cinquième Niveau
fr.kdd2.txt,Sixth Level,Sixième Niveau
fr.kdd2.txt,Seventh Level,Septième Niveau
fr.kdd2.txt,Eighth Level,Huitième Niveau
fr.kdd2.txt,Mastery Level,Niveau Maître
fr.kdd2.txt,Tutorial,Tutoriel
fr.kdd2.txt,entr5,"Beethro Budkin, maître exterminateur de cinquième génération, a été embauché par le Roi Dugan pour qu'il nettoie ses vastes oubliettes infestées de monstres.
Beethro est payé à la pièce et, en tant que professionnel, son contrat l'oblige à éliminer tous les monstres de chacune des pièces des oubliettes pour être payé.
La seule arme dont Beethro a besoin pour son travail est une Très Grosse Épée, laquelle tuera presque n'importe quel monstre en un seul coup.

-----

Le niveau précédent avait mis Beethro en nage : « j'ai l'impression que ce boulot va être plus difficile que ce que je croyais ». Heureusement, une brise fraiche provenait du niveau inférieur."
fr.kdd2.txt,entr6,"Peut-être que l'architecte de ce niveau était un peu trop fier de son idée, quelle qu'elle fût. En tout cas, estimez-vous heureux qu'il n'y ait pas d'autre niveau comme celui-ci dans les oubliettes du Roi Dugan."
fr.kdd2.txt,entr6Back,Beethro revint sur ses pas pour terminer la tâche pour laquelle il avait été embauché.
fr.kdd2.txt,entr7,"Alors que Beethro descendait l'escalier, il entendit un sifflement bruyant. En tant que professionnel aguerri, il reconnut instantanément ce que c'était, mais il fut quand même effrayé par le volume sonore. « Mazette ! Combien y a-t-il de ces sales bestioles là-dessous ? »"
fr.kdd2.txt,entr8,"Certains monstres sont vicieux et sanguinaires, d'autres sont surtout salissants."
fr.kdd2.txt,entrMaster,"Beethro descendit les escaliers et se retrouva dans un couloir ne figurant pas sur la carte…

Il ne serait pas payé pour le nettoyage de ces pièces, mais son honneur professionnel le poussait à continuer."
fr.kdd2.txt,entrTut,Tutoriel
fr.kdd2.txt,entrTutLeave,Beethro quitta la zone de tutoriel fort de nouvelles connaissances.
fr.kdd2.txt,entrPremaster,"Beethro s'engagea en trébuchant dans une succession d'escaliers mal éclairés : « Ce truc est dangereux et il n'y a même pas de cafards ! Quelqu'un devrait au moins installer une rampe ou qu... ». À ce moment précis, Beethro perdit l'équilibre et alla s'assommer plusieurs étages plus bas, restant dans les vapes pendant une heure. Après d'horribles rêves de pudding aux yeux, Beethro se réveilla douloureusement dans une nouvelle pièce. « Bon sang ! est-ce que ce serait si difficile que ça de marquer ces endroits sur la carte, pour une fois ? »"
fr.kdd2.txt,sc51n2w,"J'espère que vous vous êtes laissé un chemin de retour."
fr.kdd2.txt,sc63e,Passage Secret.
fr.kdd2.txt,sc61s1w,"Ceci est un mur maître.
Il s'ouvrira lorsque vous aurez fini le dernier niveau et conquis toutes les pièces secrètes."
fr.kdd2.txt,sc72n1w,"Aux faibles d'esprit – revenez sur vos pas ! Cette pièce ne peut être conquise que par un intellect supérieur.
(Cette pièce n'est pas requise)"
fr.kdd2.txt,sc71n1,Je pensais que vous ne réussiriez jamais le puzzle précédent.
fr.kdd2.txt,sc71n2,"D'accord, j'avoue que ce n'est pas EXACTEMENT la même chose que les light cycles.

– Erik"
fr.kdd2.txt,sc71n3,"Mon hommage à Tron.

– Erik"
fr.kdd2.txt,sc81s1,Le goudron vivant ne peut être attaqué que sur les côtés plats
fr.kdd2.txt,sc81s2,Tout morceau qui ne fait pas au moins 2 cases de haut et de large est instable et formera des petits en se brisant.
fr.kdd2.txt,sc81s3,Amusez-vous à tester comment ça marche.
fr.kdd2.txt,sc81s1e,Il serait sage de nettoyer la pièce au nord avant de suivre ce couloir.
fr.kdd2.txt,sc83s,"Nettoyez les passages au sud et au nord avant de continuer vers là pour éviter d'avoir à revenir sur vos pas."
