File Name,Old Key,Translation
fi.kdd1.txt,sc1_1n,"Tämän keltaisen oven tarkoitus selviää myöhemmin. 

 Nyt voit jatkaa länteen."
fi.kdd1.txt,sc1_1n1w1,Käännä miekkaasi `Q`- ja `W`-näppäimillä.
fi.kdd1.txt,sc1_1n1w2,Iske kuulaa miekallasi avataksesi huoneen ovet.
fi.kdd1.txt,sc1_1n1w3,Jotkin kuulat vaihtavat keltaisten ovien tilaa avoimesta suljetuksi ja takaisin.
fi.kdd1.txt,sc1_2n1w1,Voit selvittää kuulan vaikutukset klikkaamalla sitä hiirellä. Eri värit ovissa tarkoittavat erilaisia vaikutuksia.
fi.kdd1.txt,sc1_2n1w2,Oven tilan toistuvan vaihtamisen sijasta kuula voi vain avata tai sulkea sen.
fi.kdd1.txt,sc1_3n1w1,"Siniset portit aukeavat, kun olet ratkaissut kaikki kerroksen vaaditut huoneet."
fi.kdd1.txt,sc1_3n1w2,"Huoneet, joiden ratkaiseminen vaaditaan, merkitään punaisella taustavärillä pikkukartassa."
fi.kdd1.txt,sc1_3n2w1,Aktiivisen puhe- tai tekstinäytön ohi voi siirtyä välilyönnillä.
fi.kdd1.txt,sc1_3n2w2,"Kun poistut huoneesta, josta kaikki hirviöt on puhdistettu, se merkitään ratkaistuksi."
fi.kdd1.txt,sc1_3n2w3,"Ratkaistut huoneet merkitään valkoisella pikkukartassa, kun taas ratkaisemattomat ovat punaisia."
fi.kdd1.txt,sc1_3n2w4,"Ratkaise kaikki vaaditut huoneet, jotta reitti seuraavaan kerrokseen aukeaa."
fi.kdd1.txt,sc1_4n3w,Voimanuolet estävät Beethron ja hirviöiden liikkeet vastakkaiseen suuntaan.
fi.kdd1.txt,sc1_4n1w,"Vihreät portit aukeavat, kun huone on puhdistettu kaikista hirviöistä."
fi.kdd1.txt,sc1_5n1w1,"Tarkkaile miten etelänpuoleinen torakka käyttäytyy, kun se yrittää liikkua vinottain nurkkaa päin. Voit odottaa kierroksen ajan painamalla ""I"" tai num.näpp. 5."
fi.kdd1.txt,sc1_5n1w2,"Kun useimmat hirviöt liikkuvat esteeseen vinosuunnassa, ne siirtyvät pystysuuntaan jos mahdollista."
fi.kdd1.txt,sc1_5n2w1,"Muista, että voit klikata kuulaa ja nähdä, mihin oviin se vaikuttaa."
fi.kdd1.txt,sc1_5n2w2,"Ole varovainen! Tämä on vaarallinen paikka!

Jos teet virheen, paina `Backspace`-näppäintä peruaksesi enintään kolme viimeistä liikettä."
fi.kdd1.txt,sc1_5n2w3,"Voit myös perua liikkeen tai aloittaa uudestaan, kun kuolinanimaatiota näytetään!"
fi.kdd1.txt,sc1_5n2w4,"Voit palata takaisin tilanteeseen, jossa koskit 'X':llä merkittyä tallennuspistettä.
Paina `R` palataksesi alkuun tai tilanteeseen, jossa viimeksi koskit tallennuspistettä."
fi.kdd1.txt,sc1_6n2w,Taitava miekkamies voi kukistaa kaikki torakat turvautumatta eteläiseen nurkkaukseen!
fi.kdd1.txt,sc1_6n3w1,Käytä takasivallus-tekniikkaa torakan surmaamiseen.
fi.kdd1.txt,sc1_6n3w2,Asetu vihreän alustan päälle ja päästä torakka seisomaan hiekkaruudulle suoraan pohjoispuolellesi...
fi.kdd1.txt,sc1_6n3w3,Asetu vihreän alustan päälle ja päästä torakka seisomaan hiekkaruudulle suoraan eteläpuolellesi...
fi.kdd1.txt,sc1_6n3w4,... ja liiku sitten koilliseen tappaaksesi sen.
fi.kdd1.txt,sc1_6n3w5,... ja liiku sitten kaakkoon tappaaksesi sen.
fi.kdd1.txt,sc1_6n3w6,Toista tämä ja harjoittele takasivallusta. Tämän tekniikan hallitseminen on hyvin tärkeää tulevissa koitoksissa.
fi.kdd1.txt,sc1_5n1,Hätäkulkutie ei ole käytössä.
fi.kdd1.txt,sc1_5n2,"Anteeks' vaa, muttei myö saaha tätä rakennosta valmiiks', ku näitä isoja russakoita juoksee iha raivona!"
fi.kdd1.txt,sc1_4n,Pidä kasvihuoneen ovet kiinni.
fi.kdd1.txt,sc1_1n1e,Nämä portaat vievät seuraavaan kerrokseen. Varo sieltä löytyviä vaaroja...
fi.kdd1.txt,sc2_2n1,"Tiesitkö, että voit painaa Shift-näppäintä samalla kun teet minkä tahasta toiminnon, ja teet tällöin myös vastakkaisen toiminnon sen jälkeen."
fi.kdd1.txt,sc2_2n2,"Shift+Odota odottaa seuraavan sikiämisvaiheeseen asti, ja `Num.näpp. +` tai `=` suorittaa edellisen toiminnon vastakohdan."
fi.kdd1.txt,sc2_1n1e,Ei pitäisi harrastaa tällaista ilkivaltaa.
fi.kdd1.txt,sc2e,Aloita pohjoisesta välttääksesi palaamasta turhaan ratkaistujen huoneiden läpi.
fi.kdd1.txt,sc2_1s3e1,"Voit estää huoneesta poistumisen vahingossa painamalla 'X'-näppäintä."
fi.kdd1.txt,sc2_1s3e2,"Lukon kuva pikkukartassa tarkoittaa, että huone on lukittu."
fi.kdd1.txt,sc2_1s,"Älä tee sitä! On selvää, mitä tapahtuu!"
fi.kdd1.txt,sc2_2s3e,Tarkka ajoitus tekee asioista helpompia.
fi.kdd1.txt,sc3_3n,Minun täytyy varoittaa sinua matkijoista. Ne eivät ole ystäviäsi tai vihollisiasi -- ne vain matkivat jokaista liikettäsi. Älä käännä niille selkääsi.
fi.kdd1.txt,sc3_3n1e,"Kaikki vangit ovat päätyneet jättiläistorakoiden suihin, ja minä olen seuraava! Minulle ei makseta tarpeeksi tällaisesta työstä. Häivyn täältä!

--Vankilanjohtaja"
fi.kdd1.txt,sc3_2n,"Tähän käytävään voi päästä ilman, että poistuu välillä huoneesta sen puhdistamisen jälkeen."
fi.kdd1.txt,sc3_1n1w,"Näkymättömyysjuoman ansiosta sinua ei voi nähdä, mutta sinut voi silti haistaa tarpeeksi läheltä."
fi.kdd1.txt,sc3_1e,Niin pitkä reissu. Se melkein vaikuttaisi tarpeettomalta.
fi.kdd1.txt,sc3_1s,"Haastava pulma: Billin kahdeksan porttia. Se oli ennen paljon vaikeampi, mutta nykyään voin tutkia kuulia ja nähdä, mitä ne tekevät."
fi.kdd1.txt,sc3_2s1w,"Haluan kertoa sinulle tämän: aina kun näet pitkiä ja vaikeita reittejä, sinun kannattaa etsiä oikoteitä."
fi.kdd1.txt,sc3_2s1,"Käänny takaisin! Etkö tiedä, että viime vuoden aikana vankityrmiin liittyvien kuolintapauksien määrä nousi 32 prosenttia?"
fi.kdd1.txt,sc3_2s2,"Pidä mielessä: tyrmien tutkiminen EI ole turvallista, varsinkin jos se tapahtuu päihteiden vaikutuksen alaisena.
-TKVV (Tyrmäkuolemia vastustavat vanhemmat)"
fi.kdd1.txt,sc4_2n1e1,Tämä on mestariportti. Se ei aukea ennen kuin olet läpäissyt koko holviston ja ratkaissut kaikki salahuoneet.
fi.kdd1.txt,sc4_2n1e2,"Alkuperäisessä ""King Dugan's Dungeon"" -pelissä tämä oli hyppyhuone, jonka kautta saattoi ohittaa kerroksen tai pari."
fi.kdd1.txt,sc4_1n1,"Vihje:

Et tarvitse matkijan apua torakoita vastaan sisäänkäynnin luona."
fi.kdd1.txt,sc4_1n2,"Vihje:

Harjoittele huolellisesti ja tarkasti TAKASIVALLUS-tekniikkaa -- se on hyvä osata, kun molemmilla puolillasi on hirviö!"
fi.kdd1.txt,sc4_2e,"Jos olet tyylitaituri, kaikki yhdeksän matkijaa ovat rivissä oikealla puolellasi."
fi.kdd1.txt,scMe1,Vaikeampia versioita nykyisistä pulmista.
fi.kdd1.txt,scMe2,Viimeiset sanat!
fi.kdd1.txt,scMe3,Vaikeita uusia huoneita.
fi.kdd1.txt,scM_1s1,Siinä se. Olet nyt ratkaissut kaiken tässä pelissä. Jäljellä voi olla vielä pari saavusta.
fi.kdd1.txt,scM_1s2,Haluan vilpittömästi onnitella sinua ja kehottaa jatkamaan matkaasi.
fi.kdd1.txt,scM_1s3,"CaravelGames.com-sivulta löytyvät seuraavat jaksot KDDL-pelistä. Voit myös ladata sieltä koko DROD-pelisarjan pelit Windows-, MacOS- tai Linux-koneille."
fi.kdd1.txt,scM_1s4,Hyviä pelejä!
fi.kdd1.txt,scM_1s5,Tässä on pieni palkinto! Tapa kaikki silmät astumatta kertaakaan ruskealle ruoholle.
fi.kdd1.txt,scM_1s6,"Torakkaemot kuolevat, kun astut tallennuspisteelle oikeassa ylänurkassa."
fi.kdd1.txt,scM_1s7,"Hienoa, hyvin menee!"
fi.kdd1.txt,sp1e0,Käytä numeronäppäimiä liikkumiseen.
fi.kdd1.txt,sp1e1,"Jos pelaat kannettavalla tietokoneella, voit liikkua numeronäppäimiä vastaavilla näppäimillä: 789, UIO, JKL"
fi.kdd1.txt,sp1e2,Jatka menemällä pohjoiseen.
fi.kdd1.txt,sp1_3n2w1,"Ahaa, vankityrmän ensimmäinen torakka!"
fi.kdd1.txt,sp1_3n2w2,"Tule Beethron luo, tuleva torakkapurilainen."
fi.kdd1.txt,sp1_3n2w3,"Puhdas tappo! Tämä syö sujuu hyvin, se on varmaa!"
fi.kdd1.txt,sp1_6n2w,"Olisin voinut tappaa nuo torakat suojautumatta soppeen, mutta tänään on laiska olo."
fi.kdd1.txt,sp1_6n3w1,Löysit salahuoneen!
fi.kdd1.txt,sp1_6n3w2,"Etsi ja ratkaise ne kaikki, niin pääset erityiselle mestarihaastealueelle."
fi.kdd1.txt,sp2_2e,"Tuo emo tekee lauman uusia torakoita siinä ajassa, mikä minulla menee kuulan luona käymiseen!"
fi.kdd1.txt,sp2_1s1e1,"Hei, se on pirunsiipi!"
fi.kdd1.txt,sp2_1s1e2,"Ja ihan yksinään... se tarkoittaa, että voin joutua ajamaan sitä takaa ympäri koko huonetta."
fi.kdd1.txt,sp2_1s1e3,"Pirunsiivet, toisin kuin torakat, karkaavat pois Beethron läheltä ja pyrkivät pysymään viiden ruudun etäisyydellä."
fi.kdd1.txt,sp2_1s1e4,"Ne eivät ole niin varovaisia suuremmassa parvessa, eivätkä ne epäröi hyökätä ympäröimänsä saaliin kimppuun."
fi.kdd1.txt,sp2_2s2e1,Hmmm...kerkeänkö tappaa nuo emot ennen kuin ne munivat munia?
fi.kdd1.txt,sp2_2s2e2,Äh...olin liian hidas!
fi.kdd1.txt,sp2_2s2e3,Ha! Helposti.
fi.kdd1.txt,sp2_2s3e1,"Olen varma, että nämä torakkaemot olisi voinut tappaa helpommin."
fi.kdd1.txt,sp2_2s3e2,TÄMÄPÄ oli hieno sivallusmestarin taidonnäyte.
fi.kdd1.txt,sp3_3n1e,"Eikö vankeja ole jäljellä? Tästä tulee yksinäinen työ, jos ei ole ketään juttukaveria..."
fi.kdd1.txt,sp3_2n,Eipä ollut mikään vitsi.
fi.kdd1.txt,sp3_1n2w0,Hui!  Tällä kertaa taidan tarvita taikajuomaa!
fi.kdd1.txt,sp3_1n2w1,Huh! Nyt torakkaemot eivät muni ellen ole niiden lähellä!
fi.kdd1.txt,sp3_1n2w2,"Olipa hankalaa, mutta ei liian hankalaa minun kaltaiselle koluajalle!"
fi.kdd1.txt,sp3_1n2w3,Ha! Mikään ei ole liian kova pala tälle koluajalle!
fi.kdd1.txt,sp3_1n1w1,"Hei, tämä on melko hienoa!"
fi.kdd1.txt,sp3_1n1w2,"Joo, tiedän että olisi voinut puhdistaa tämän huoneen ilman näkymättömyyttä, mutta se oli hauskaa näinkin."
fi.kdd1.txt,sp3_1n1w3,Se ei ollut kovin vaikeaa...Miksikähän tämä taikajuoma on täällä?
fi.kdd1.txt,sp3_1s,"Joo, olisin voinut avata kaikki ovet nopeamminkin."
fi.kdd1.txt,sp3_3s1w1,Vaikuttaa vaaralliselta...se on jokin ansa...
fi.kdd1.txt,sp3_3s1w2,Kuulan iskemisen jälkeen voin puhdistaa koko huoneen ilman miekankääntöjä. Ihan vain taidonnäytteenä!
fi.kdd1.txt,sp3_3s1w3,"No, käänsin miekkaani, mutta olen sentään yhä elossa."
fi.kdd1.txt,sp3_3s1w4,Vau! Olisipa joku ollut näkemässä.
fi.kdd1.txt,sp4_2n1e,"Taas yksi salakammio paikassa, jossa kukaan muu kuin minä ei odota sellaista."
fi.kdd1.txt,sp4_1n1,"Joo, olisin voinut puhdistaa tämän huoneen menemättä takaisin sisäänkäyntiin."
fi.kdd1.txt,sp4_1n2,Beethro Budkin voittaa vaikeimmatkin haasteet!
fi.kdd1.txt,sp4_2e1,Hyvät hykkyräiset! Matkijoitakin voi olla liikaa!
fi.kdd1.txt,sp4_1s2e,"Mistä johtuu, että kaikkien ansaluukkujen tiputtaminen tekee huoneesta paremman näköisen?"
fi.kdd1.txt,spM_1s,Epäonnistuit...
fi.kdd1.txt,achName0,Pidän sinua silmällä
fi.kdd1.txt,achName1,Äidinsurmaaja
fi.kdd1.txt,achName2,Heräsin ja vihasin kaikkea
fi.kdd1.txt,achName3,Todellinen sivallusmestari
fi.kdd1.txt,achName4,Vakaa käsi
fi.kdd1.txt,achName5,Emopurilainen
fi.kdd1.txt,achName6,Kertalippu
fi.kdd1.txt,achName7,Ole ketterä!
fi.kdd1.txt,achName8,Ole nopea!
fi.kdd1.txt,achName9,Rauhallinen tyyli
fi.kdd1.txt,achName10,Lue käärö
fi.kdd1.txt,achName11,Näkyvyys
fi.kdd1.txt,achName12,Näkymättömyys
fi.kdd1.txt,achName13,Ylinopeus
fi.kdd1.txt,achName14,Billin kahdeksan porttia
fi.kdd1.txt,achName15,Tarkka torakoiden hallinta
fi.kdd1.txt,achName16,Mysteeri
fi.kdd1.txt,achName17,Älä katso taaksesi
fi.kdd1.txt,achName18,Yksin torakoiden kanssa
fi.kdd1.txt,achName19,Rotkot ovat kauniita
fi.kdd1.txt,achName20,Olemattomuuden tyhjyys
fi.kdd1.txt,achName21,Hyvä tyyli
fi.kdd1.txt,achName22,Amatöörikoluaja
fi.kdd1.txt,achName23,Nouseva sivaltaja
fi.kdd1.txt,achName24,Palkattu tuholaistorjuja
fi.kdd1.txt,achName25,Olen ammattilainen
fi.kdd1.txt,achName26,Mestaruus
fi.kdd1.txt,achName27,Jälkimestaruus
fi.kdd1.txt,achName28,Paistetut torakat
fi.kdd1.txt,achName29,Viipaloidut torakkaemot
fi.kdd1.txt,achName30,Munakokkeli
fi.kdd1.txt,achName31,Pahan silmän vanukas
fi.kdd1.txt,achName32,Pirunsiiven kastike
fi.kdd1.txt,achName33,Äänirauta
fi.kdd1.txt,achName34,Alas vihreät
fi.kdd1.txt,achName35,Lauman hallinta
fi.kdd1.txt,achName36,Uudelleensyntyjä
fi.kdd1.txt,achName37,Aika on nollassa!
fi.kdd1.txt,achName38,Tilan tekijä
fi.kdd1.txt,achName39,Kuukävelyllä
fi.kdd1.txt,achDesc0,Herätä kolme pahaa silmää yhden vuoron aikana
fi.kdd1.txt,achDesc1,"Tapa torakkaemo samaan aikaan, kun sillä on munia"
fi.kdd1.txt,achDesc2,"Kyllä, sinun pitää harrastaa ilkivaltaa"
fi.kdd1.txt,achDesc3,Älä piiloudu nurkkaukseen Ensimmäisen kerroksen huoneessa 6P 2L
fi.kdd1.txt,achDesc4,"Puhdista hirviöistä kaikki paitsi yksi ei-salaisista huoneista Ensimmäisessä kerroksessa kääntämättä miekkaasi.
Onnistunut %%/6 huoneessa."
fi.kdd1.txt,achDesc5,Tapa torakkaemo Toisen kerroksen huoneessa 2I ennen kuin se pääsee nurkkaan
fi.kdd1.txt,achDesc6,"Älä käännä miekkaasi Toisen kerrokseen huoneessa 1E sen jälkeen, kun isket kuulaa"
fi.kdd1.txt,achDesc7,Tapa kaikki torakkaemot ennen kuin ne munivat Toisen kerroksen huoneessa 2E 2I
fi.kdd1.txt,achDesc8,Puhdista Toisen kerroksen huone 2E 3I ennen kuin yhtään munaa munitaan
fi.kdd1.txt,achDesc9,Puhdista Toisen kerroksen huone 3P kääntämättä miekkaasi
fi.kdd1.txt,achDesc10,"Lue käärö Kolmannen kerroksen huoneessa 2P ilman, että poistut välillä huoneeta"
fi.kdd1.txt,achDesc11,Tapa kaikki torakat ilman taikajuomaa Kolmannen kerroksen huoneessa 1P 1L
fi.kdd1.txt,achDesc12,Puhdista Kolmannen kerroksen huone 1P 2L ilman taikajuomaa
fi.kdd1.txt,achDesc13,"Puhdista Kolmannen kerroksen huone 1P 1I ilman, että emot munivat yhtään munaa"
fi.kdd1.txt,achDesc14,Ratkaise Billin kahdeksan porttia iskemällä kuulia viisi kertaa (Kolmas kerros 1E)
fi.kdd1.txt,achDesc15,Houkuttele kaikki kolme torakkaa ulos ennen kuin tapat yhtään Kolmannen kerroksen huoneessa 2P 1I
fi.kdd1.txt,achDesc16,Puhdista Kolmannen kerroksen huone 3P ilman taikajuomaa
fi.kdd1.txt,achDesc17,"Puhdista Neljännen kerroksen huone 1P ilman, että palaat sisääntulokäytävään"
fi.kdd1.txt,achDesc18,Puhdista Neljännen kerroksen huone 1E 1I ilman matkijajuomaa
fi.kdd1.txt,achDesc19,Pudota kaikki ansaluukut Neljännen kerroksen huoneessa 1E 2I ja puhdista huone samalla kerralla
fi.kdd1.txt,achDesc20,Puhdista Neljännen kerroksen huone 2E 1I ja pudota kaikki ansaluukut samalla kerralla
fi.kdd1.txt,achDesc21,Ratkaise Neljännen kerroksen huone 2I tyylikkäästi
fi.kdd1.txt,achDesc22,Puhdista koko Ensimmäinen kerros
fi.kdd1.txt,achDesc23,Puhdista koko Toinen kerros
fi.kdd1.txt,achDesc24,Puhdista koko Kolmas kerros
fi.kdd1.txt,achDesc25,Puhdista koko Neljäs kerros
fi.kdd1.txt,achDesc26,Ratkaise mestaruushaaste
fi.kdd1.txt,achDesc27,Ratkaise jälkimestaruushaaste
fi.kdd1.txt,achDesc28,Tapa 35 torakkaa
fi.kdd1.txt,achDesc29,Tapa 20 torakkaemoa
fi.kdd1.txt,achDesc30,Tapa 15 torakanmunaa
fi.kdd1.txt,achDesc31,Tapa 15 pahaa silmää
fi.kdd1.txt,achDesc32,Tapa 5 pirunsiipeä
fi.kdd1.txt,achDesc33,Iske kuulaa kolmen peräkkäisen vuoron aikana
fi.kdd1.txt,achDesc34,Avaa vihreä portti viisi kertaa
fi.kdd1.txt,achDesc35,Tapa yhteensä 2500 hirviötä
fi.kdd1.txt,achDesc36,Kuole yhteensä 50 kertaa
fi.kdd1.txt,achDesc37,Peru yhteensä 250 liikettä
fi.kdd1.txt,achDesc38,Pudota yhteensä 100 ansaluukkua
fi.kdd1.txt,achDesc39,Liiku yhteensä 5000:n askeleen verran
fi.kdd1.txt,outro,"Mitä haasteita Beethro kohtaa seuraavaksi? Onko luvassa pahempia vaaroja? Onnistuuko hän puhdistamaan koko Kuningas Duganin vankityrmän ja saako hän maksunsa?


<font size=""32"" color=""#FFFF00"">Onneksi olkoon!</font>

Olet selvittänyt ensimmäisen osan Deadly Rooms of Death, King Dugan's Dungeon Lite -holvistosta. Toivottavasti nautit kokemuksesta.
Nyt kun olet laskeutunut viimeisiä portaita tässä tasokokoelmassa, voit yrittää ratkaista Mestarihaastetta ja sen jälkeen Jälkimestarihaastetta. Aloita etsimällä kaikki salahuoneet. Löytymättömien salahuoneiden määrä jokaisessa kerroksessa näkyy nyt Lataus-ruudussa.
Kun onnistut ratkaisemaan jokaisen huoneen, erityinen Mestaruusalue aukeaa. Löydätkö tiesi sinne?
Voit myös pelata seuraava jaksoa DROD:KDDL-sarjassa.

Ennen kuin jätän sinut nauttimaan ylevästä voitontunteestasi, haluan vielä kiittää muutamaa ihmistä, joiden ansiosta tämä peli näki päivänvalon:

<font size=""26"" color=""#FFFF00"">Erik Hermansen</font> - Pelin luoja, isä ja keksijä. Ilman häntä tämä ainutlaatuinen peli-idea ei olisi ikinä toteutunut.

<font size=""26"" color=""#FFFF00"">Mike Rimer</font> - Hän koodasi suurimman osan DROD:JtRH- ja DROD:TCB -peleistä. Kiitos tämän hienon esimerkin, Flash DROD -pelin teko oli pelkkää iloa.

<font size=""26"" color=""#FFFF00"">Matt Schikore</font> - Caravel-foorumin herra ja CaravelNetin pääkoodaaja. Hänen ansiostaan voit kilpailla parhaista tuloksista, ja tehdä paljon muutakin!


<font size=""23"" color=""#FFFF00"">Ohjelmointi ja kehitys</font> - %%

<font size=""23"" color=""#FFFF00"">Grafiikka ja musiikki</font> - %%

<font size=""23"" color=""#FFFF00"">Palvelintoimintojen kehitys</font> - %%

<font size=""23"" color=""#FFFF00"">Pelisisällön kehitys</font> - %%

<font size=""23"" color=""#FFFF00"">Päätestaajat</font> - %%

<font size=""23"" color=""#FFFF00"">Testaajat</font> - %%

<font size=""23"" color=""#FFFF00"">Käännökset</font> - %%

<font size=""23"" color=""#FFFF00"">Ääninäytteleminen</font> - %%

<font size=""23"" color=""#FFFF00"">Alkuperäinen koodaus, idea ja sisältö</font> - %%


Nähdään ensi kerralla!

<font size=""18"" color=""#AAAAAA"">-Maurycy</font>"
fi.kdd1.txt,complNextGame,"Pelaa seuraavaa kerroskokoelmaa - KDD Lite 2:ta. Uusi peli aukeaa uuteen ikkunaan, ja voit sulkea tämän ikkunan sen jälkeen. Saavuttamasi tilanne on tallennettu."
fi.kdd1.txt,scNew1,Katso tarkkaan mitä sikiämiskierroksella tapahtuu.
fi.kdd1.txt,scNew2,"Torakanmunia ei ikinä ilmesty ansaluukkujen, voimanuolten tai avattujen keltaisten porttien päälle."
fi.kdd1.txt,scNew3,"Lisäksi, jos torakkaemo liikkuu sikiämiskierroksen aikana, se ei muni munaa ruutuun, josta se juuri siirtyi pois."
fi.kdd1.txt,sc1_New1N1W,"Jos et ole vielä huomannut, torakkaemot liikkuvat pois päin sinusta eivätkä muni munia avointen keltaisten porttien päälle."
fi.kdd1.txt,sc1_New3N1,"Torakkaemot munivat munia 30 vuoron välein (sillä vuorolla, joka seuraa sikiämislaskurin muuttumista punaisen väriseksi)."
fi.kdd1.txt,sc1_New3N2,Munista kuoriutuu aikuisia torakoita viiden kierroksen jälkeen.
fi.kdd1.txt,sc1_New3E,Torakkaemot juoksevat aina pois päin Beethrosta; tätä voi käyttää niiden ohjailuun.
fi.kdd1.txt,sc1_new6n2w1,Murtuneita ja salaisia seiniä voi vahingoittaa lyömällä niitä miekalla.
fi.kdd1.txt,sc1_new6n2w2,Salaseinät on kuitenkin vaikeampi erottaa tavallisista seinistä.
fi.kdd1.txt,sc1_new6n2w3,"Huomaa siis nurkassa olevat salaseinät, kun tulet takaisin."
fi.kdd1.txt,sc1_5n1w3,Tämä peli on täysin ennakoitava - siinä ei ole mitään satunnaisia tai ennalta-arvaamattomia toimintoja.
fi.kdd1.txt,sc1_new6N,Salahuoneiden ratkaisemista ei vaadita yhdellä läpipeluukerralla Mestarihaasteen saavuttamiseksi.
fi.kdd1.txt,sc_evileyes,Tässä kerroksessa kohtaat pahoja silmiä. Ne heräävät astuttuasi niiden näkökenttään ja ajavat sinua takaa samalla tavalla kuin torkata.
fi.kdd1.txt,defCont,Oletuskontrollit:
fi.kdd1.txt,sc_diago,Voit liikkua vinottain jopa hyvin kapeista kohdista.
fi.kdd1.txt,sc_broken,Tuhoa nämä murtuneet seinät ja salaseinät miekallasi.
fi.kdd1.txt,sc_queens1,"Torakkaemot munivat joka 30. vuoro (seuraavalla vuorolla sen jälkeen, kun sikiämislaskuri on punainen)."
fi.kdd1.txt,sc_queens2,Torakan munista kuoriutuu aikuisia torakoita viisi kierrosta niiden munimisen jälkeen.
fi.kdd1.txt,sc_queens3,"Munat eivät ilmesty voimanuolten, ansaluukkujen tai keltaisten porttien päälle. Paina ""I"" tai num.näpp 5 odottaaksesi yhden kierroksen ajan."
fi.kdd1.txt,sc_mimics,"Kun olet astunut matkijajuoman ruutuun, valitse matkijan sijoituskohta hiiren tai odotusnäppäimen avulla."
fi.kdd1.txt,sc_shiftwait,Odottaminen seuraavaan sikiämisvaiheeseen Shift+odotus-nappien avulla voi olla hyödyllistä.
fi.kdd1.txt,sp_mother1,Tervamaammot saavat tervan kasvamaan yhden ruudun verran kaikkiin suuntiin joka 30. kierros.
fi.kdd1.txt,sp_mother2,"Kasvavan tervan keskellä on melko turvallista olla, mutta sinun täytyy varoa tervahisia, joita voi syntyä kasvuvaiheessa."
fi.kdd1.txt,sc_backswipe,"Kävele hiekkaista polkua pitkin oppiaksesi takasivallus-tekniikan! Muista, että voit liikkua vinottain, äläkä käännä miekkaasi."
fi.kdd1.txt,sc_trapdoors,"Nämä vaaleanpunaisen violetit ruudut ovat ansaluukkuja, ja ne putoavat jos sinä astut tai matkija astuu pois niiden päältä."
fi.kdd2.txt,Fifth Level,Viides kerros
fi.kdd2.txt,Sixth Level,Kuudes kerros
fi.kdd2.txt,Seventh Level,Seitsemäs kerros
fi.kdd2.txt,Eighth Level,Kahdeksas kerros
fi.kdd2.txt,Mastery Level,Mestaruuskerros
fi.kdd2.txt,Tutorial,Harjoituskerros
fi.kdd2.txt,entr5,"Beethro Budkin, vankityrmien tuholaistorjunnan ammattilainen viidennessä polvessa, on saanut tehtävän Kuningas Duganilta siivota kuninkaan monikerroksinen vankityrmä, joka kärsii vakavasta hirviöongelmasta.
Beethro veloittaa joka huoneesta erikseen, ja ammattilaisena häntä sitoo sopimuksen ehto, joka vaatii jokaisen huoneen tyhjentämistä kaikista hirviöistä palkkionsa vastineeksi.
Beethro tarvitsee vain Hyvin suuren miekan työnsä tekoon, koska sen avulla voi kukistaa miltei joka hirviön yhdellä iskulla.

-----

Edellinen kerros jätti Beethron henkihieveriin. ""Tästä näköjään tuleekin rankka pesti."" Onneksi seuraavasta kerroksesta puhalsi viileä tuulahdus."
